DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT
10884,__label2__,3,N,Baby,B00674S1Y0,"Arm and Hammer Secure Comfort Potty Seat, Assorted colors (Discontinued by Manufacturer)",Decent but you can do better!,"It's a well made seat and the handles are great, however my son doesn't sit as securely on it as he does on the Baby Bjorn seat.  So he tends to pee over the splash guard almost every time he uses it.  In this price range, it is a decent seat with a long enough hole for an almost 40 lb and tall toddler to use.  I just think you get what you pay for."
10169,__label1__,3,N,Watches,B000WUKJ0O,Bulova Men's 98H51 Stainless Steel Dress Watch With Croco Leather Band,not a total loss,"The leather watches band barely fit on my wrist. Instead of returning it, I took it to a local jeweler who put a new metal band on it. The watch looks great and seemed to work okay. Wait a minute, in a period of about 3 hours, it gained about 10 minutes. I plan to take it to another jeweler to see if it can be repaired. It was only $$$, not a total loss yet."
11520,__label2__,5,Y,Books,789489392,Herbs & Spices: The Cook's Reference,I grow my own herbs year round so I'm prejudiced ...,I grow my own herbs year round so I'm prejudiced and use them in most of my cooking.<br />Mountain Man
20141,__label2__,5,Y,Wireless,B008MOHLVC,"Stylus, amPen Hybrid Stylus for iPad Air, iPad Pro, iPad 2/3/4, iPad Mini 2/4, iPhone 6 Plus/6, Nexus 5x/6P, Galaxy Tab S2/E/A/8.0, Galaxy S6 Edge/S6/S5 (Interchangeable Hybrid Tip Feature) Black",Increditastic!,"This thing is great! Best of both worlds with the hybrid tip, perfect for writing, drawing, and painting on iPad. I used it so much that I seem to have worn out the tip, it lost sensitivity after several months... lasted a lot longer than other styli i've owned lasted though. I ordered another one to replace it i liked it so much, then realized that the company also makes replacement tips for 1/5 of the price, awesomeness. I will definitely be ordering those tips when this one wears down so I can continue using this amazing stylus!"
14631,__label2__,5,Y,Automotive,B0083POY10,Ford MUSTANG Anti-Theft Tire Valve Stem Caps 4 pcs (white),Love my Mustang Valve caps!!!,"I was really excited about ordering the Ford Mustang Valve Caps.<br />I put them on my Mustang & I must say, They look awesome!!!"
12438,__label2__,4,Y,Watches,B0058YYHGQ,Bulova Men's 98B152 Precisionist Rubber Strap Watch,Awsome.,"I.got this watch for Christmas for my fiance & He love it.  It looks better in  person,  so if you going to get it.  Go. Buy it became its worth it.  👌👌👌👌"
11995,__label2__,5,Y,PC,B005UKHFBM,Rosewill Wireless Dual Band Adapter IEEE 802.11a/b/g/n USB 2.0 Up to 300+300Mbps Wireless Data Rates (RNX-N600UBE),Big Antennae are Great if you are in to that Kind of Thing,"Worked instantly on Windows 8, very high throughput. I am using this on a Home Theater PC and am loving it. I don't know if it would be my first choice for a lap top unless I really needed to be sure to get signal, but for a stationary setup it is awesome."
10787,__label2__,5,N,Kitchen,B00GJAU62W,"KitchenAid KCH108TPKD Hard Anodized Nonstick 8"" and 10"" Skillets Twin Pack Cookware - Black Diamond",The good kind,"These skillets are the real deal; sturdy, even-heating, nonstick, even with comfortable handles. They have a satisfying heft and a heavy bottom designed to work well with my induction burner. They also fit my other cooker base perfectly, and i already have lids that fit, though anyone without the usual excess of lids can grab some at Goodwill or on Amazon. Though the newer nonsticks are stronger than the old kind, I still plan to use my bamboo and silicone utensils to make them last. I shouldn't ever need to replace these."
5141,__label1__,5,Y,Beauty,B00NP9DWUS,Under Eye Wrinkle Cream w/ Matrixyl 3000,I just began using this product two days ago. ...,I just began using this product two days ago. We all lead so busy lives these days with not enough sleep which leads to more aging around our eyes and dark circles. The result after my two days of use seem to be making a difference in my dark circles. I am hoping that it may also lighten my crows feet. More results to come as I continue to use this product.
1531,__label1__,1,N,Books,1585037702,SolidWorks 2013 Part II - Advanced Techniques,Poorly written book,"For an advanced book, it's difficult to read and understand. I found numerous mistakes and errors. The structure of the book is poor and lacks in-depth information on using advanced features and tools."
8827,__label1__,5,Y,Baby,B00JX77L94,Nushade 2 Pack - Side/Rear Window Sunshade - BOGO FREE TIL MARCH 14,highly recommend,"I normally skip the reviewing process, but the nushade was wonderful. Good price, and kept our little girl comfortable in her carseat. Good seller communication as well. Thanks!"
3753,__label1__,1,N,Video DVD,790742012,Caddyshack 2,Flush it,"If you have this dvd and don't know what to do with it, flush it down the toilet. That is still being nice to such a load of crap."
1164,__label1__,3,N,Watches,B000B55AEA,Timex Men's Easy Reader Brown Leather Watch #T20041,Timex Mens Watch,This is a great watch but it is not water proof at all. Steam from your shower will fog up the watch to and will not clear up and shorts the batery out. As for the batery life only two years.
3639,__label1__,2,Y,Toys,B0048266IQ,Dr Seuss 1st Birthday Party Supplies - Cone Hats (8),"With shipping, these were close to $1 each and ...","With shipping, these were close to $1 each and they are not even built. Are you kidding me? You have to put them together yourself. Attach the string and make them into the cone shape. They come flat."
2623,__label1__,2,N,Kitchen,B0000DDU2O,"Corelle Livingware 16-Piece Dinnerware Set, Classic Cafe Blue, Service for 4",so poor quality,I bought the plates as additions for when we had a lot of company over for dinner. They chip very easily on the corners. I do not wash them in he dishwasher I simply wash by hand and almost all of them have chips on the corners. I do not recommend buying these.
13352,__label2__,5,Y,Sports,B0047YQ2JS,SKLZ Quickster 7 x 7-Foot Net with Baseball Target,"Easy to set up, works great for pitching, soccer, hitting or golf","I read several reviews before buying this net and I look back and shouldn't have wasted my time.  The item is great and is easy to set up and take down and is great for my son who is learning t ball now (4 years old).  It is great for soccer also and even golf as the box shows.  There is a 7x7 version and a 5x5 version, both were the same price at the time of purchase so obviously I bought the bigger one and love the item and would recommend it for sure."
10501,__label2__,5,Y,Office Products,B005VCNRA2,SafeT Sleeves RFID Protectors (Total of 8 Sleeves),Fits fine inside a money belt,"I purchased this product to separate my credit cards in my money belt for my upcoming trip to Europe.  They fit just fine, and offer a peace of mind from electronic theft anywhere you go. Price was well worth it."
140,__label1__,4,Y,Shoes,B00HK9EJDS,New High Quality Fashion Women Cute Mini Coin Bag Wallet Hand Pouch Purse,Helpful!!,This is so cute! I have to buy this since my earphones are always getting tied up. I'm so happy that I have this little purse! Great purchase.
3770,__label1__,1,N,Home,B000R9VQ4I,"InterDesign Kyoto Soap Saver, Brushed Stainless Steel",Rusty!,"This rusts so fast I barely got it wet before it disintegrated into red powder. That's a joke, except for the rusting part. It really is fast."
14763,__label2__,3,Y,Electronics,B001JDI1LW,Park Avenue Waterproof Shower Radio,So-so reception,"So far the unit has shown good waterproofing but mediocre reception. Despite our bathrooms 2nd floor location with ample windows, the radio only get functional reception if placed on the ground. Even our clock radio in a much less conducive location gets far better reception."
10728,__label2__,4,Y,Office Products,B001R4OJT6,"Scotch Freezer Tape, 3/4 x 1000 Inch (178)",Good tape for freezer labels.,"It works well but you need something like a fine tip permanent marker to write on it.  Luckily I have plenty of these.  I tear off a piece of the appropriate size, stick it to the counter, write on it, then peel it off and put it on the dry container lid.  Much better than using sticky notes which don't stick well in the freezer."
17301,__label2__,4,Y,Lawn and Garden,B002YK4V04,Black & Decker CM1836 18-Inch 36-Volt Cordless Electric Lawn Mower,This is a great little machine,"This is a great little machine.  I have a ride on mower for most of my property, but for the places I can't get to, this has been great. The only little problem was the lever keeping the height adjustment, but a little block of wood inserted correctly fixes that.  I'm not at all handy, but it was easy to figure that out.  I really like this tool a lot."
7649,__label1__,5,N,Jewelry,B00CTWD3WE,"14k White Gold 7.0-7.5mm White Akoya Cultured Pearl High Luster Necklace 18"", AAA Quality","Great Quality, Reasonable Price","I bought this necklace for my fiancée to wear during our marriage ceremony and I got to say that this necklace is amazing. I had been looking at stores and online for weeks trying to find the best quality at the best price. I was very impressed with the quality, luster and shape was all that was promised and most importantly my fiancée loves it. I was doubtful at first because I wasn't sure if the product was going to be of good quality but after I opened it and held the necklace in my hands, there is no doubt in my mind that what I purchased is real and of good quality. You can feel it in the weight of the pearls and the beautiful color. Just to think that these wonderful orbs came from Mother Nature is a privilege on its own. My fiancé loved it and she is going to look gorgeous on our wedding day"
8909,__label1__,5,Y,Camera,B00V5R0D2W,Stoga Tcam ST-009 Wireless Mini IP Camera With HD WIFI IR Night Vision Surveilliance for Iphone Android Phone Tablets,Stoga Tcam ST-009 camera is the perfect product that you need even now,"Stoga Tcam ST-009 camera is the perfect product that you need even now. It can as well be called Wi-Fi/IP camera. The video format of the device is usually AVI. The device comes with a video resolution value of 640 x 480 VGA. It unleashes an IP video resolution of about 320 x 240 QVGA. This simply means that users will not be frustrated when using the product. Since the video resolution is strong enough to offer you quality results, users can always rely on the functionality of the device. In general, the overall resolution can be 10fps±1fps.<br /><br />The antenna is also a great feature to consider when purchasing the product. Nevertheless, the antenna value reads 2.4G 802.11n WIFI. The storage capacity of the device is also designed with a great support. It can support up to 32 GB TF card. This also means that the memory card is not added or included. The device video proportion is always at 4:3. Do you know that this ratio is a comfortable option to depend on, over and over again? The device support iOS Android/Windows. This also means that you can either install Windows OS or the iOS Android option. The valid charging voltage of the device is usually at 5V DC. The battery working time of Stoga Tcam ST-009 camera is about 60 minutes. The overall device package comes with an English manual, one power adapter, one USB cable, one IP camera, and one stand holder.<br /><br />If you are looking for a top-notch mini wireless surveillance invisible ultra-small camera, the above option remains the best to buy. You will always be sure to get the best and nothing more. The main strength of the product can be found with respect to the great features it displays. Nevertheless, the product also comes with a great guarantee. For this reason, you don't have to be afraid when using the device."
15012,__label2__,5,Y,Home,B001U3X39G,"Speedball Mona Lisa Genuine Copper Leaf, 25 Sheet Pack",Genuine Copper Leaf Foil,A great price! The foil was shipped promptly.  There are a number of other foil selections to try from this vender.
10494,__label1__,4,N,Luggage,B000SKXRNO,"Lewis N. Clark Comfort Eye Mask With Adjustable Straps Blocks Out All Light, Black",Love this eye mask!,"I am a frequent traveler so I really only use an eye mask when I'm on a plane and trying to get some rest. I hate it when the person next to me has their light on and I'm trying to sleep! So I saw the great reviews for this eye mask and thought I'd try it out. I went to Rome last month and used it for the flight over and had a really good rest. It could also be that I tried out this new product I found [[ASIN:B00JRMNVRG JetFighter Sleep - Jet Lag Relief - Fights Jet Lag Symptoms Like Sleeplessness and Disturbed Sleep - 30 Sleep Aid Pills - Non Homeopathic - Contains Melatonin - Made in the USA]] which knocked me right out. Anyway, they work really well together. The mask drowned out all of the light and was comfortable enough to wear for the entire 9 hour flight. The material is really comfortable and the band in the back wasn't too restrictive. Overall I am very pleased with my eye mask and would definitely recommend it to others."
11541,__label2__,4,N,Beauty,B004Z209HS,"PURA D'OR Moroccan Argan Oil 100% Pure & USDA Organic For Face, Hair, Skin & Nails, 4 Fluid Ounce",Great for hands,"I'm prone to really dry skin which gets even more difficult to manage in the winter time. The best thing I have found is just to use petroleum jelly, however that leaves your skin very sticky and unpleasant. I've tried using mineral oil as well but that is too light for me. So when I was approached to try this, I was enthusiastic to accept. This Argan oil seems like the perfect fit.<br /><br />The bottle is somewhat small and due to the price, I'm hesitant to use it all over my body. The good part is you need very little to get the job done. One squirt gives you about a pea-sized amount and that is more than enough for hands and even forearms. There is a light, pleasant scent that is natural, and the oil works quickly.<br /><br />The instructions say you can use it in your hair, which I did, but the result wasn't what I hoped. It made my hair look greasy - as if I hadn't washed in several days - instead of shiny and smooth.<br /><br />Still, I use it everyday for my hands and love it so far."
11552,__label2__,5,Y,Health & Personal Care,B007W94VH0,"Estroven Maximum Strength One Per Day, 60 Caplets",a staple in my pantry after my hysterectomy,"It's true you reach a certain time in your life your pantry is always stocked with certain treats and luxuries. Mine are really good chocolate, really nice wines, Mallomars and Estroven. Sometimes I need two sometimes I don't take any at all. Life without them is hot and wet...not it a good way either. (You know itchy, bitchy and twitchy?) Estroven helps with my mood swings and I don't sweat at night as bad but i still do. I still have those waves of electric fire but not as intense or often with estroven. Also I had a complete hysterectomy about 7 years ago. I was taken from the operating room with one of those hormone patches. At that time they were $50 each month.  But after some research i decided synthetic hormones weren't for me and Biodentical or whatever they are called were too pricey. I tried black cohosh, st john's wort and various holistic herbal concoctions. It took about a week and a half before these took full effect and i've used them ever since. These are working so i'll keep buying them as they are a value price wise for me too. I was paying $17 for 28 at my local shopping mart. Free shipping to my door instead of an hour round trip to town, so estroven on amazon is a good deal for me... and those around me. Although my memoryfoam mattress has a right to be peeved."
7896,__label1__,5,N,Grocery,B004NB79VU,Aqua Blue Swirl Pops (24 Pcs) 14 Oz. Blueberry Flavor.,Big babies,These were used as part of the edible decorations at my baby shower. You should have seen us like big babies.
20285,__label2__,1,N,Wireless,B00AIH0IAC,LifeProof FRE iPhone 5 Waterproof Case - Retail Packaging - BLACK (Discontinued by Manufacturer),Functionality sacrificed for protection,"Reasons I am grossly unhappy with this product:<br /><br />1) The case interferes with the touch screen, especially when sliding to unlock, answering, and hanging up the phone.<br /><br />2) The case interferes with the microphone. I have to talk with the bottom of the phone facing my mouth in order to be heard. This makes having conversations very difficult if I am not using the speakerphone feature on my phone.<br /><br />3) The case interferes with the phones ability to adjust the display light according to the light in the room.<br /><br />4) Dust gets in the phone and interferes with viewing the screen.<br /><br />5) The headphone situation is really inconvenient (you need an adapter). Using the adapter is not only annoying, it doesn't work well. There is a lot of interference.<br /><br />These issues are caused by the case, not my phone. I thought that perhaps there was something wrong with my phone but I used a different case for one week and all the above issues disappeared. In all fairness it does seem to protect the phone though- I've dropped it several times and the phone is still working. I paid a lot of money to protect my phone, but did not know it would be at the expense of its' functionality.<br /><br />When I first purchased this product and had not yet been aware of all these issues I recommended it to a friend. That friend bought it and has since experienced similar issues. I am extremely disappointed with this product and strongly advise against purchasing it."
11582,__label2__,3,Y,Video Games,B001D5DQJS,Imagine Wedding Designer - Nintendo DS,Sweet and VERY short,"Our 8 yr. old daughter wanted this so much for Christmas. She couldn't have it at the time because of the absurd price Amazon had it but... thanks to Amazon's independent sellers, we were able to obtain a 'like new' copy which was indeed 'like new' for a fraction of what the game is currently listed at.  To make this short, this game is over in a couple of hours. Our little girl finished it in one evening playing together with a visiting friend. They liked it while it lasted because they could learn what planning a wedding could be like: they had to go to the music store, stationary store, book a venue, visit a boutique an so forth. But... there's not much to do other than picking items from a list while the game keeps track of things done and things to do. Once ready, there's the ceremony where your DS lets you take pictures to share with friends. If a fellow DS owner happens to be nearby, you can exchange wedding gifts with them - and that's okay because, magically, the gifts you give them don't disappear from the inventory. It's all over quickly.  There should be some replay value because there are several preset brides you can work for: lawyer, actress, designer, photographer, veterinarian... and you can do a custom bride but in practice our girl didn't feel like playing it again with a different bride and I don't believe she'll play the game ever again.  If it was for me, I'd give this game a 2 stars for ""I don't like it"" but the person who actually played it said it was 'OK' and that's 3 stars are for."
20182,__label2__,4,Y,Jewelry,B000PVEN48,Twisted Spiral with Chain and Ball Drop Dangle Sterling Silver Hook Earrings,Cute but easily tangled,"I really like these earrings because they are a great length (not too long but enough to stand out) and very lightweight.  I get lots of compliments on them.  My only complaint is they get tangled easily when not in use, in fact they arrived tangled.  So I just store them carefully and it seems to have solved the problem."
4439,__label1__,5,Y,Wireless,B00R24T03U,"Screen Protector Film for Apple iPad Air 1 | iPad Air 2, Case Army High Definition (HD) Clear Screen Guard -- Maximum Clarity, UV Resistant, Anti-glare, Scratch-Resistant and Touchscreen Accuracy [3 Pack] Retail Packaging",Five Stars,Product fits screen beautifully. Best proactive customer service and installation guidance I've ever seen. Would happily purchase these again.
4270,__label1__,5,Y,Health & Personal Care,B00E9D6OMW,"Garcinia Cambogia Extract -pure garcinia cambogia - Syntripure - Ultimate Appetite Suppressant Weight Loss Supplement - GARCINIA - 750mg of PURE GARCINIA CAMBOGIA, 60 Veggie Capsules (Featuring Clinically-Proven, 60% HCA Extract for weight loss) 1,500 mg per Serving",Worth it,"Garcinia cambogia is the right answer.  Assuming the question is what to use for weight loss.  Started taking some of this about a month ago and have dropped 15 pounds so far.  Not all due to this as I have been watching what I eat as well, but it's sure helping things along I wouldn't be getting the results I am if I wasn't taking this."
19406,__label2__,2,Y,Home,B000AKRTWM,Arrow Hanger AH12 Instahanger Clothes Hanging System,Poor product,"Plastic not up to snuff, easily broken if accidentally hit from the side. Too pricy for what you get. Got this one to replace another ( just to match). Bought steel ones for real need."
1713,__label1__,3,N,Books,9881616409,Unsavory Elements: Stories of Foreigners on the Loose in China,Proceed with caution!,"There are some lovely vignettes of expat family life in this compilation, most notable Susan Conley's exploration of hutong culture with her children, Alan Paul's lampoon-ish family adventure in Szechuan, Kay Bratt taking a disabled orphan under her wing, and Kaitlin Solimine's heart-warming homestay experience.<br /><br />But beware: this book lives up to its ""Unsavory"" title with several profane tales which left me shaken rather than stirred: not one but two stories about beatings (Hessler and Humes), an English teacher hitting on his female Chinese assistant (Matthew Muller), Nury Vittachi (a children's book writer for Scholastic no less!) interacting with gangsters and bar girls, Susie Gordon's glamorization of drug use and materialistic extravagance, SEVERAL baijiu (rice liquor) stories celebrating China's binge-drinking culture, and the editor Tom Carter's funny but nonetheless disturbing patronage of prozzies.<br /><br />Fortunately an anthology allows the reader to be selective, and there are a whopping 28 action-packed stories to choose from, so I still feel good about recommending this book to my network of expat families."
16762,__label2__,5,Y,Musical Instruments,B007FOW1QK,"Piper Tartan Kilt, Scottish, Tartan, Black Watch, 22"" to 60"" Waist Avialable",Incredible kilt for the price!,"Five stars!!  And worth the price.  No, it's not the $500 wool kilt made in Scotland but for a street bagpipe band or for that pub crawl on St Patrick's, it looks and feels great! Quick and safe delivery.  Seller answered every question immediately.  Thank you!"
11759,__label2__,5,Y,Toys,B004OTOT4G,Water Xylopone Bath Toy,Fun bath toy.,"My son loves to play in the tub when given the chance even though he is seven.  I got this for him recently and he really likes it.<br /><br />The notes can be attached or disconnected, though in the water they seem to like to come apart.  The sound is nice and clear, the notes easy to play.  My son discovered that if you wet them you can get them to stick to the wall (though he says the 'G' likes to fall off more easily than the others.  The waterproof song sheets will also stick to the wall.<br /><br />This is a nice toy to occupy kids both in and out of the tub.  If your kids are interested in music, it is also a nice way to show them that each note has a name and makes a specific sound, the notes can be made into songs, and the song sheets show them some super basic sheet music.<br /><br />Overall, I am glad we made this purchase and I would recommend this toy."
20436,__label2__,5,Y,Luggage,B002Y51JRM,eBags TLS Mother Lode Weekender Convertible (Blue Yonder),We wanted something that would carry a good amount of clothes and that we could carry on ...,We purchased two for these for our trip to Italy. We wanted something that would carry a good amount of clothes and that we could carry on our backs. The bags carried fit a good amount of items and were a comfortable fit when carrying. We checked our bags so I cannot speak to how easy it fit in the overhead. We look forward to using these going forward.
3377,__label1__,1,N,Pet Products,B00LVUP82S,"Petrainer IS-PET998DB1 330 yd Remote Dog Training E-Collar, 7.67 by 1.96 by 5.78""",Unusable. Remote goes into sleep mode after a minute.,"Whoever designed the remote control sleep mode feature needs to be fired. What were they thinking? How can you train a dog when the remote goes into sleep mode after a minute? I have to push and hold the button of the remote to wake it up for few seconds before I could correct the dog and most of the time it's already too late as the dog is already done misbehaving. So unless your dog needs correction every minute, the collar will not be ready when you need to correct a behavior. This is such a waste of time."
2151,__label1__,1,N,Kitchen,B004HV1PDO,StufZ Burger Press,no way,"If something falls to pieces on the first try when it wasn't supposed to, it's a fair bet to say that it's a bad product and this one qualifies. Will not be getting it again."
14665,__label2__,5,Y,Shoes,B00130WZEK,"LaCrosse Men’s Economy Knee 16” Steel Toe Work Boot,Black,14 M US",just what I expected,I had taped my old ones together and found these. I am looking forward to wearing them and staying dry.
18931,__label2__,5,Y,Automotive,B000IZ2AVE,ACDelco 41-103 Professional Iridium Spark Plug (Pack of 1),2003 Trailblazer 4.2L,"Installed this new spark plus in my 2003 Chevy Trailblazer, I had intended on putting new Coils since the truck has 155,000 miles, the ones I ordered we're as my friends kid says &#34;Epic Fail&#34; or something like that, had to put the original coils back, but even with the old Coils, it purrrrrrrrrrrrs, Make sure you check the GAP, I thought they were already gaped by the factory, I'm glad I checked, they were not, no big deal, I set the gap by GM specification and its amazing how nice it drives... Hope this Helps, Ohh this is my personal experience can't speak for others experiences..."
4283,__label1__,5,Y,Health & Personal Care,B00BI8OG2Q,"Eden Pond Turmeric Curcumin, 1000mg in Two Daily Capsules, 120 Caps",Took it and felt good,"I just felt good. It wasn't miraculous or anything but I did feel better. I have to be completely honest about it. I think its probably an OK replacement for simple aspirin, etc."
12637,__label2__,5,Y,Home Improvement,B002VZUKH0,"Master Airbrush Brand 1/4"" BSP Male to 1/8"" BSP Female Fitting Conversion Adapter, Connector for Airbrush Hoses and Compressors",Works exactly as advertised,I purchased this for use on a TC compressor and a badger air hose connected to a velocity brush. It fit perfectly and works without any issues.
7554,__label1__,5,Y,Baby,B00ML64WQO,Kick Mats By Bekoru Travel-Premium Large Car Seat Back Protectors (2 Pack) –Fits Most Vehicles -Simple Installation –Top Quality-Protect Your Investment Now!,No more worries about muddy car seat backs,"No more muddy seat backs now I have these beauties.  They're very simple to fit, with one strap going round the headrest and the other round the lower part of the seat back and they cover the whole of the car seat back.  When little one has smeared them with lovely mud, they easily wipe clean.  Look and feel like a good quality product."
19802,__label2__,1,N,Home Entertainment,B0096KLQN0,NETGEAR NeoTV Max Streaming Player (NTV300SL),Hated it!,"First, I meant to buy ROKU. I got confused between several units and bought this by accident. I don't know if I would be happier with ROKU or not.<br /><br />I expected it to be the way Satellite Dishes used to be. The only free channels that could find were showing just clips. I subscribe to Netflix, but I thought that there would be free channels. Alas their were none that I could find.<br /><br />On the positive side: This one came with a fantastic remote. on the bottom there is a keyboard which can be turned off. There are several dedicated buttons for Netflix, YouTube etc on the front. If you are looking to pay the monthly subscription fees, you might be very happy with it.<br /><br />I will probably buy a newer model BluRay with more apps and be satisfied."
16058,__label2__,2,Y,Kitchen,B00L4FPJCY,6 Pack - Plastic Squeeze Bottles with Cap Clear (22 oz.),Cheap quality. Caps don't fit on the cap holder ...,"Cheap quality. Caps don't fit on the cap holder. liquids seep out of the cap area. works ok for mayo, but not Italian dressing..."
16489,__label2__,5,N,Books,1480094277,HUD Homes Half Off!,This book takes what could be an overwhelming process and ...,This book takes what could be an overwhelming process and boils it down to the basics.  Gives you what you need to know to start NOW!
18215,__label2__,5,N,Musical Instruments,B001Q7N1Z2,First Act MX051 Guitar Stand,Solid and reliable for holding your instrument,"My brother has been playing bass guitar for the past few years and every six months or so, I see him tossing another busted stand into the trash. I asked him why he was going through them so quickly and he told me its because he keeps buying the cheap plastic kind because he thinks that's all he needs. Well after going through three of them in the span of six months, I knew I had to intervene and provide a little guidance and assistance. I did my research and found this little guitar stand not only provides an amazing amount of durability but also the best bang for your buck.<br /><br />When I purchased this item, I wanted to see how strong it was. I had already visited the local music store to compare. They started at $30 and shot all the way up to $100. Now I know musicians love to display their instruments but a hundred bucks is where I draw the line. When I saw this priced at under $20, I knew that was a fair amount but it wasn't until I held it in my hands that I was convinced this was far superior to any of the others I had ever sampled. This stand is made from pure steel and not some composite aluminum material found in the department stores. It's very tough and has a good weight to it. I would feel very comfortable hanging a 10lbs+ instrument on it. I tried to bend it gently and quickly realized it would take a lot more strength than I could expend at that moment to even put a dent into it. It is extraordinarily durable and for such a low price, I was astonished. I couldn't believe my brother would spend so much money on inferior stands when a pure gem was sitting under his nose the entire time.<br /><br />Musicians stress the importance of keeping their instrument in a safe and secure place when not in use and I can see why. My brother would flip out if I put his bass on his bed let alone the floor. If it wasn't in his hands it had to be on the stand. Comparing this stand to the other ones available is almost a joke. For the price, it can't be beaten. You're not only buying a solid piece of steel but also investing in the longevity of your equipment, and not to mention, this thing looks absolutely gorgeous holding up my brother's bass.<br /><br />If you're thinking about buying a new instrument or just replacing your current stand, you need to purchase this product. With all of the money you've already invested into your guitar/bass you'll definitely need a quality piece of equipment to keep it safe. This should be the first, last, and only stand you'll ever need...  Unless of course you've got multiple instruments. I feel much safer with this stand holding up my brother's bass than with any of the other ones out there. And for less than $20, this is the best value and ultimate compliment for your instrument."
5506,__label1__,5,Y,Home,B00PQHIXWO,"Popeven Pillow Covers Decorative 18x18"" Gray Pillow Case Standard Size Couch Cushion Cover with Zipper",Beautiful pillow cover!!,Beautiful pillow cover!! My daughter-in-law will love it! The delivery time was long but that was to be expected. The seller kept in touch in a timely manner with each inquiry on my part. Thank you!
7154,__label1__,5,Y,Baby,B00OVTNBZ2,iLifeTech Baby Rotary Spinning Bottle and Nipple Brush Set,Good selection of baby tools,"This set of tools gets the job done, and well. The small brush being the most useful in my mind, as it does a great job on cleaning ."
1863,__label1__,4,Y,Home Improvement,B0013C6SHS,"Swanstone QZAD-3322.077 33-Inch by 22-Inch Drop-In Ascend Bowl Kitchen Sink, Nero",Fantastically functional and stylish,"I purchased the Nero sink and get lots of oohs and ahhs over its unique styling. The color is a deep charcoal, but not black. The material seems very durable and hasn't scratched at all yet (2 months). I was a little worried that the texture of the surface (which is about the texture of the inside of an iron skillet) might hold food particles, but that hasn't really been an issue.<br /><br />My only concern is that the guidance on cleaning from the swanstone company pretty much eliminates every cleaner on the market. No bleach and no ammonia? Almost everything has at least one of these. Without either of these, you are pretty much out of choices. That said, I have found a very successful cleaning ritual. I start with  warm water/dish soap/scrubbing sponge and finish with a wipe down with a Mr Clean Magic Eraser and this seems to do a great job. I am a fan of bleach, so I do miss the sense of clean the burning odor of bleach gives, but don;t want to risk hazing up the finish.<br /><br />18 MONTH UPDATE. The finish on this sink remains flawless which I find very impressive. I have found a good cleaning routine as well. I use dish soap (e.g. Dawn) and a scrubbing sponge with very hot water most of the time. If it looks like ti needs a a little extra care, I follow that with a granite cleaner and polish. I go about 3 months between polishing and it still looks like the day I installed it."
5594,__label1__,5,Y,Books,689711034,Stone Soup (Aladdin Picture Books),A favorite book,This is a great story for young children.  This is  Caldecott book too.  I like reading several versions & have children compare/contrast.  We always cook &#34;stone soup&#34; afterwards.
11370,__label2__,5,Y,Pet Products,B000S13JIG,"Prevue Hendryx 3180 Pet Products Parrot Playstand, Black Hammertone","Good play structure, good price.","I bought this for a B & G Macaw that I am fostering, but it turns out she doesn't like me, so I can't get her to step up to go to it.  We are going to be returning her and getting Quakers.  Since we can't return this at this point, we are making appropriate changes to adapt it for the two new birds.  This basically just means we are removing the larger sized dowel &#34;steps&#34; and replacing them will small natural branches.  I added lots of toys from both the top and sides.  I hope they like it when they get here..."
15833,__label2__,5,Y,Furniture,B0063OQNO4,LUCID 14 Inch Memory Foam Mattress - Triple-Layer - 5.3 Pound Density Ventilated Gel Memory Foam - CertiPUR-US Certified - 25-Year Warranty - King,We really loved our purchase,"We really loved our purchase! We ordered the king size bed, bought it on a Sunday and the item arrived on Tuesday 3 days earlier than what amazon expected delivery! It was huge and heavy, the bed went to life immediately after we pulled off the vacuum plastic wrap, we let it sit the whole day and by the end of the day it has pretty much reached its max expansion, 14 inch is really thick, I'm glad we went for the that size for I wanted a really high bed almost to my hip level.  Five days past still has some smell on it but not noticeable and noxious. Over all the bed is a bargain, but the quality is excellent. Lets just hope that it holds true for years to come. Happy sleeping!"
18496,__label2__,3,Y,Video Games,B0009Z3KAI,Castlevania Curse of Darkness - Xbox,This game is not backward compatible,"The fact that this game is a collectible, but it's not backward compatible.  It will not work on your XBOX 360 system even if you purchase an original XBOX internal hard drive, it doesn't work.  My friend will just let me borrow his first gen XBOX so i can play this great game."
9792,__label1__,5,N,Tools,B00004VWKQ,AccuSharp 001 Knife Sharpener,The best sharpener out there,Puts a very decent edge on any blade. I use it for my 8 inch chef's knife and it gets it almost factory sharp. I've been sing this for so long that I've forgotten where I put my carbrorundum stone.
